Date,Delay (minutes),Delay (%),Airport,Abbreviation
June 2020,47.41,15.51,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
July 2020,51.11,8.77,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
August 2020,53.02,7.75,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
September 2020,43.12,7.27,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
October 2020,43.95,5.17,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
November 2020,53.07,7.88,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
December 2020,42.57,16.77,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
January 2021,49.37,12.96,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
February 2021,47.87,14.31,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
March 2021,45.44,16.66,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
April 2021,46.07,19.65,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
May 2021,45.22,26.0,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
June 2021,58.4,39.91,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
July 2021,58.46,37.86,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
August 2021,54.16,40.27,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
September 2021,41.91,25.14,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
October 2021,47.68,35.16,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
November 2021,42.32,25.81,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
December 2021,47.32,32.14,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
January 2022,54.67,25.36,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
February 2022,50.8,25.47,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
March 2022,54.36,33.14,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
April 2022,50.54,41.5,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
May 2022,52.02,36.11,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
June 2022,53.79,36.73,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
July 2022,56.05,37.6,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
August 2022,57.32,39.38,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
September 2022,46.92,29.92,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
October 2022,45.55,31.43,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
November 2022,44.79,25.03,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
December 2022,62.28,31.95,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
January 2023,56.01,22.36,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
February 2023,43.89,20.21,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
March 2023,52.64,26.58,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
April 2023,57.14,35.81,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
May 2023,45.97,25.89,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
June 2023,59.73,36.59,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
July 2023,65.76,43.49,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
August 2023,52.14,34.18,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
September 2023,52.41,25.7,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
October 2023,45.25,25.06,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
November 2023,41.91,20.96,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
December 2023,45.43,29.97,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
January 2024,53.11,30.29,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
February 2024,45.08,17.22,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
March 2024,54.96,29.67,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
April 2024,52.4,26.66,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
May 2024,54.99,34.93,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
June 2024,54.2,34.9,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
July 2024,62.66,43.35,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
August 2024,61.77,35.01,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI
January 2000,62.57,18.71,"Boston, MA: Logan International",BOS
February 2000,57.57,15.84,"Boston, MA: Logan International",BOS
March 2000,58.86,15.27,"Boston, MA: Logan International",BOS
April 2000,61.95,16.92,"Boston, MA: Logan International",BOS
May 2000,67.7,16.39,"Boston, MA: Logan International",BOS
June 2000,75.24,25.16,"Boston, MA: Logan International",BOS
July 2000,72.23,22.38,"Boston, MA: Logan International",BOS
August 2000,61.79,23.73,"Boston, MA: Logan International",BOS
September 2000,55.6,13.13,"Boston, MA: Logan International",BOS
October 2000,51.27,16.2,"Boston, MA: Logan International",BOS
November 2000,52.16,17.17,"Boston, MA: Logan International",BOS
December 2000,57.28,20.53,"Boston, MA: Logan International",BOS
January 2001,54.09,19.86,"Boston, MA: Logan International",BOS
February 2001,52.71,20.46,"Boston, MA: Logan International",BOS
March 2001,56.21,23.54,"Boston, MA: Logan International",BOS
April 2001,53.03,18.16,"Boston, MA: Logan International",BOS
May 2001,46.64,16.16,"Boston, MA: Logan International",BOS
June 2001,64.58,23.53,"Boston, MA: Logan International",BOS
July 2001,57.71,20.79,"Boston, MA: Logan International",BOS
August 2001,64.41,22.24,"Boston, MA: Logan International",BOS
September 2001,52.04,12.6,"Boston, MA: Logan International",BOS
October 2001,38.56,15.3,"Boston, MA: Logan International",BOS
November 2001,48.44,11.36,"Boston, MA: Logan International",BOS
December 2001,42.47,13.86,"Boston, MA: Logan International",BOS
January 2002,49.72,11.07,"Boston, MA: Logan International",BOS
February 2002,46.12,10.31,"Boston, MA: Logan International",BOS
March 2002,47.47,11.77,"Boston, MA: Logan International",BOS
April 2002,51.21,11.03,"Boston, MA: Logan International",BOS
May 2002,52.64,13.23,"Boston, MA: Logan International",BOS
June 2002,57.22,15.49,"Boston, MA: Logan International",BOS
July 2002,53.68,15.5,"Boston, MA: Logan International",BOS
August 2002,49.91,13.25,"Boston, MA: Logan International",BOS
September 2002,46.17,8.8,"Boston, MA: Logan International",BOS
October 2002,44.46,10.51,"Boston, MA: Logan International",BOS
November 2002,49.77,11.52,"Boston, MA: Logan International",BOS
December 2002,54.75,17.62,"Boston, MA: Logan International",BOS
January 2003,44.4,12.87,"Boston, MA: Logan International",BOS
February 2003,62.06,17.86,"Boston, MA: Logan International",BOS
March 2003,52.08,12.9,"Boston, MA: Logan International",BOS
April 2003,53.31,11.09,"Boston, MA: Logan International",BOS
May 2003,50.97,11.34,"Boston, MA: Logan International",BOS
June 2003,49.37,13.11,"Boston, MA: Logan International",BOS
July 2003,56.69,13.6,"Boston, MA: Logan International",BOS
August 2003,59.32,18.08,"Boston, MA: Logan International",BOS
September 2003,51.78,10.9,"Boston, MA: Logan International",BOS
October 2003,50.57,9.54,"Boston, MA: Logan International",BOS
November 2003,55.51,10.83,"Boston, MA: Logan International",BOS
December 2003,60.09,20.63,"Boston, MA: Logan International",BOS
January 2004,53.05,17.02,"Boston, MA: Logan International",BOS
February 2004,53.71,12.16,"Boston, MA: Logan International",BOS
March 2004,54.77,13.65,"Boston, MA: Logan International",BOS
April 2004,49.57,12.66,"Boston, MA: Logan International",BOS
May 2004,58.46,16.26,"Boston, MA: Logan International",BOS
June 2004,58.74,16.71,"Boston, MA: Logan International",BOS
July 2004,65.29,20.61,"Boston, MA: Logan International",BOS
August 2004,62.34,16.96,"Boston, MA: Logan International",BOS
September 2004,50.62,11.04,"Boston, MA: Logan International",BOS
October 2004,46.96,12.1,"Boston, MA: Logan International",BOS
November 2004,57.05,13.61,"Boston, MA: Logan International",BOS
December 2004,64.82,21.42,"Boston, MA: Logan International",BOS
January 2005,57.83,21.94,"Boston, MA: Logan International",BOS
February 2005,49.59,16.56,"Boston, MA: Logan International",BOS
March 2005,55.46,19.27,"Boston, MA: Logan International",BOS
April 2005,51.55,12.75,"Boston, MA: Logan International",BOS
May 2005,51.0,13.64,"Boston, MA: Logan International",BOS
June 2005,65.3,19.09,"Boston, MA: Logan International",BOS
July 2005,65.94,23.26,"Boston, MA: Logan International",BOS
August 2005,64.41,20.24,"Boston, MA: Logan International",BOS
September 2005,61.5,16.54,"Boston, MA: Logan International",BOS
October 2005,62.42,18.74,"Boston, MA: Logan International",BOS
November 2005,48.97,15.73,"Boston, MA: Logan International",BOS
December 2005,57.4,20.02,"Boston, MA: Logan International",BOS
January 2006,62.6,18.09,"Boston, MA: Logan International",BOS
February 2006,55.61,17.26,"Boston, MA: Logan International",BOS
March 2006,49.68,13.76,"Boston, MA: Logan International",BOS
April 2006,51.23,16.41,"Boston, MA: Logan International",BOS
May 2006,62.62,23.73,"Boston, MA: Logan International",BOS
June 2006,69.98,29.03,"Boston, MA: Logan International",BOS
July 2006,71.49,23.38,"Boston, MA: Logan International",BOS
August 2006,58.02,21.29,"Boston, MA: Logan International",BOS
September 2006,61.4,17.86,"Boston, MA: Logan International",BOS
October 2006,56.36,20.0,"Boston, MA: Logan International",BOS
November 2006,57.06,20.7,"Boston, MA: Logan International",BOS
December 2006,56.58,18.92,"Boston, MA: Logan International",BOS
January 2007,51.52,16.72,"Boston, MA: Logan International",BOS
February 2007,64.51,24.28,"Boston, MA: Logan International",BOS
March 2007,58.52,25.42,"Boston, MA: Logan International",BOS
April 2007,59.78,25.08,"Boston, MA: Logan International",BOS
May 2007,53.92,18.09,"Boston, MA: Logan International",BOS
June 2007,67.84,27.95,"Boston, MA: Logan International",BOS
July 2007,71.88,25.44,"Boston, MA: Logan International",BOS
August 2007,62.05,22.89,"Boston, MA: Logan International",BOS
September 2007,55.42,12.33,"Boston, MA: Logan International",BOS
October 2007,61.57,17.24,"Boston, MA: Logan International",BOS
November 2007,59.08,14.98,"Boston, MA: Logan International",BOS
December 2007,69.7,24.66,"Boston, MA: Logan International",BOS
January 2008,57.08,15.21,"Boston, MA: Logan International",BOS
February 2008,60.9,19.36,"Boston, MA: Logan International",BOS
March 2008,60.81,19.14,"Boston, MA: Logan International",BOS
April 2008,60.49,15.69,"Boston, MA: Logan International",BOS
May 2008,61.76,13.49,"Boston, MA: Logan International",BOS
June 2008,70.47,22.32,"Boston, MA: Logan International",BOS
July 2008,74.75,22.17,"Boston, MA: Logan International",BOS
August 2008,75.25,21.45,"Boston, MA: Logan International",BOS
September 2008,58.14,12.78,"Boston, MA: Logan International",BOS
October 2008,54.28,9.29,"Boston, MA: Logan International",BOS
November 2008,63.59,13.92,"Boston, MA: Logan International",BOS
December 2008,75.19,22.33,"Boston, MA: Logan International",BOS
January 2009,57.48,15.67,"Boston, MA: Logan International",BOS
February 2009,56.97,11.39,"Boston, MA: Logan International",BOS
March 2009,60.32,13.75,"Boston, MA: Logan International",BOS
April 2009,61.16,14.34,"Boston, MA: Logan International",BOS
May 2009,61.06,13.84,"Boston, MA: Logan International",BOS
June 2009,70.93,24.11,"Boston, MA: Logan International",BOS
July 2009,75.1,21.37,"Boston, MA: Logan International",BOS
August 2009,69.81,17.85,"Boston, MA: Logan International",BOS
September 2009,53.47,9.93,"Boston, MA: Logan International",BOS
October 2009,54.69,12.67,"Boston, MA: Logan International",BOS
November 2009,50.64,10.69,"Boston, MA: Logan International",BOS
December 2009,58.43,17.38,"Boston, MA: Logan International",BOS
January 2010,61.53,16.92,"Boston, MA: Logan International",BOS
February 2010,61.89,16.26,"Boston, MA: Logan International",BOS
March 2010,57.85,20.17,"Boston, MA: Logan International",BOS
April 2010,52.33,12.16,"Boston, MA: Logan International",BOS
May 2010,57.86,13.26,"Boston, MA: Logan International",BOS
June 2010,64.49,16.55,"Boston, MA: Logan International",BOS
July 2010,64.92,17.87,"Boston, MA: Logan International",BOS
August 2010,63.63,17.35,"Boston, MA: Logan International",BOS
September 2010,59.58,12.88,"Boston, MA: Logan International",BOS
October 2010,54.91,15.3,"Boston, MA: Logan International",BOS
November 2010,48.48,13.73,"Boston, MA: Logan International",BOS
December 2010,58.21,21.56,"Boston, MA: Logan International",BOS
January 2011,59.77,18.91,"Boston, MA: Logan International",BOS
February 2011,57.75,15.99,"Boston, MA: Logan International",BOS
March 2011,61.33,17.34,"Boston, MA: Logan International",BOS
April 2011,63.86,21.62,"Boston, MA: Logan International",BOS
May 2011,61.35,23.2,"Boston, MA: Logan International",BOS
June 2011,66.39,20.8,"Boston, MA: Logan International",BOS
July 2011,62.03,18.77,"Boston, MA: Logan International",BOS
August 2011,71.6,22.13,"Boston, MA: Logan International",BOS
September 2011,59.42,15.84,"Boston, MA: Logan International",BOS
October 2011,57.57,14.43,"Boston, MA: Logan International",BOS
November 2011,52.94,11.67,"Boston, MA: Logan International",BOS
December 2011,53.47,10.71,"Boston, MA: Logan International",BOS
January 2012,54.83,11.64,"Boston, MA: Logan International",BOS
February 2012,54.32,8.47,"Boston, MA: Logan International",BOS
March 2012,54.38,14.98,"Boston, MA: Logan International",BOS
April 2012,51.71,10.8,"Boston, MA: Logan International",BOS
May 2012,55.35,14.29,"Boston, MA: Logan International",BOS
June 2012,64.11,19.49,"Boston, MA: Logan International",BOS
July 2012,69.45,18.52,"Boston, MA: Logan International",BOS
August 2012,68.66,18.23,"Boston, MA: Logan International",BOS
September 2012,60.27,13.46,"Boston, MA: Logan International",BOS
October 2012,54.19,12.99,"Boston, MA: Logan International",BOS
November 2012,54.9,12.81,"Boston, MA: Logan International",BOS
December 2012,61.27,17.84,"Boston, MA: Logan International",BOS
January 2013,52.88,12.49,"Boston, MA: Logan International",BOS
February 2013,56.76,16.3,"Boston, MA: Logan International",BOS
March 2013,66.24,20.14,"Boston, MA: Logan International",BOS
April 2013,61.69,17.58,"Boston, MA: Logan International",BOS
May 2013,58.64,16.66,"Boston, MA: Logan International",BOS
June 2013,67.42,24.36,"Boston, MA: Logan International",BOS
July 2013,64.03,25.98,"Boston, MA: Logan International",BOS
August 2013,58.52,19.62,"Boston, MA: Logan International",BOS
September 2013,61.19,12.5,"Boston, MA: Logan International",BOS
