Date,Airport,Airport Code,Delay Minutes,Airport Delay %
September 2016,"Louisville, KY: Louisville Muhammad Ali International",SDF,56.93,10.48
October 2016,"Louisville, KY: Louisville Muhammad Ali International",SDF,62.44,8.86
November 2016,"Louisville, KY: Louisville Muhammad Ali International",SDF,72.15,12.8
December 2016,"Louisville, KY: Louisville Muhammad Ali International",SDF,85.68,17.62
January 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,65.94,18.55
February 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,49.94,11.14
March 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,77.46,16.34
April 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,85.5,18.13
May 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,56.48,16.45
June 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,97.79,17.38
July 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,69.78,18.86
August 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,79.37,16.82
September 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,84.19,10.32
October 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,80.7,12.59
November 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,75.28,7.72
December 2017,"Louisville, KY: Louisville Muhammad Ali International",SDF,77.73,17.73
January 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,68.33,18.46
February 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,60.56,20.56
March 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,66.84,14.91
April 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,73.14,17.87
May 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,85.26,19.31
June 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,87.57,21.45
July 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,75.21,20.94
August 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,84.86,17.21
September 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,79.15,14.31
October 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,63.47,13.82
November 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,65.93,16.51
December 2018,"Louisville, KY: Louisville Muhammad Ali International",SDF,71.98,13.93
January 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,87.69,16.62
February 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,85.38,17.43
March 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,81.4,12.18
April 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,92.84,16.25
May 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,83.36,16.6
June 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,70.43,22.48
July 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,79.18,18.64
August 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,69.16,15.64
September 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,68.16,10.88
October 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,78.73,14.93
November 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,65.07,12.63
December 2019,"Louisville, KY: Louisville Muhammad Ali International",SDF,72.73,17.13
January 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,82.91,10.48
February 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,82.12,14.3
March 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,71.85,6.83
April 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,60.97,2.53
May 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,94.84,2.88
June 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,82.16,6.35
July 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,82.01,6.76
August 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,64.87,5.08
September 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,100.71,4.87
October 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,73.43,5.96
November 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,84.18,5.96
December 2020,"Louisville, KY: Louisville Muhammad Ali International",SDF,68.78,8.47
January 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,69.83,9.9
February 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,94.82,13.27
March 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,88.15,9.59
April 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,75.13,9.35
May 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,81.58,12.22
June 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,74.98,21.94
July 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,81.58,22.0
August 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,78.36,20.72
September 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,70.01,11.86
October 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,75.93,17.31
November 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,60.59,14.26
December 2021,"Louisville, KY: Louisville Muhammad Ali International",SDF,70.01,18.06
January 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,74.37,18.66
February 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,70.36,16.39
March 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,71.3,16.87
April 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,78.32,18.19
May 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,73.47,19.22
June 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,86.76,22.41
July 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,74.42,20.96
August 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,80.25,21.18
September 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,80.14,12.59
October 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,90.39,12.63
November 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,81.52,11.36
December 2022,"Louisville, KY: Louisville Muhammad Ali International",SDF,106.93,18.35
January 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,99.16,16.78
February 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,106.01,11.68
March 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,79.87,16.17
April 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,83.24,14.99
May 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,93.51,17.01
June 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,101.51,20.13
July 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,86.19,21.21
August 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,74.83,13.15
September 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,83.03,13.54
October 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,71.0,12.22
November 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,83.88,10.93
December 2023,"Louisville, KY: Louisville Muhammad Ali International",SDF,71.23,11.84
January 2024,"Louisville, KY: Louisville Muhammad Ali International",SDF,95.86,19.2
February 2024,"Louisville, KY: Louisville Muhammad Ali International",SDF,62.82,10.63
March 2024,"Louisville, KY: Louisville Muhammad Ali International",SDF,73.23,15.6
April 2024,"Louisville, KY: Louisville Muhammad Ali International",SDF,65.66,14.4
May 2024,"Louisville, KY: Louisville Muhammad Ali International",SDF,81.21,22.66
June 2024,"Louisville, KY: Louisville Muhammad Ali International",SDF,88.41,17.76
July 2024,"Louisville, KY: Louisville Muhammad Ali International",SDF,92.99,24.23
August 2024,"Louisville, KY: Louisville Muhammad Ali International",SDF,92.34,16.92
January 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,48.44,13.98
February 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.31,15.23
March 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,46.75,16.92
April 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.61,16.27
May 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,60.42,15.0
June 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,55.42,19.53
July 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,54.94,16.99
August 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,57.29,14.17
September 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,49.25,12.03
October 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,45.71,13.32
November 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,45.38,19.99
December 2000,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,53.51,23.44
January 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,44.58,14.56
February 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,49.49,17.26
March 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.66,17.69
April 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.09,10.79
May 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,47.52,11.55
June 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,58.95,18.02
July 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,46.56,13.74
August 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.92,13.52
September 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,57.12,8.69
October 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,54.62,12.68
November 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,42.76,10.03
December 2001,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,44.74,13.74
January 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,40.18,13.09
February 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,40.16,12.6
March 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,41.49,14.51
April 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,49.64,12.34
May 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,44.68,13.45
June 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,47.18,18.48
July 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.13,17.56
August 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,44.32,14.71
September 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,48.15,8.71
October 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,45.71,13.34
November 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,40.55,9.8
December 2002,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,52.15,14.95
January 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,46.33,7.77
February 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.84,13.81
March 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,46.84,12.15
April 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,48.63,8.79
May 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,48.25,8.93
June 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,53.17,16.02
July 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.86,13.58
August 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,49.66,11.01
September 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,53.49,9.96
October 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,51.53,8.59
November 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.74,12.37
December 2003,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,58.19,12.77
January 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.95,11.62
February 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,48.08,16.35
March 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,49.47,11.33
April 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,52.86,14.98
May 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,57.95,17.0
June 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,53.41,24.82
July 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,55.6,16.4
August 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,53.64,14.24
September 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,46.1,8.35
October 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,46.0,13.42
November 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.56,16.66
December 2004,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,52.92,17.83
January 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,51.55,16.22
February 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,54.62,18.94
March 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,53.35,21.82
April 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,48.0,13.79
May 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,49.32,12.96
June 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,52.65,17.32
July 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,56.43,23.85
August 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.1,16.76
September 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,46.63,3.86
October 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,57.17,16.47
November 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,50.28,24.59
December 2005,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,46.09,35.36
January 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,51.88,21.25
February 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,55.77,22.05
March 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,49.03,19.43
April 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,54.83,15.04
May 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,51.19,18.26
June 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,60.4,19.63
July 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,52.56,19.19
August 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,55.97,15.16
September 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,56.5,12.08
October 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,65.51,18.83
November 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,57.95,14.96
December 2006,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,54.64,21.11
January 2007,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,51.77,19.36
February 2007,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,56.81,21.43
March 2007,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,53.25,17.24
April 2007,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,54.05,17.02
May 2007,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,57.75,16.94
June 2007,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,69.6,20.98
