,state,census region,year,date,shipments
14664,Utah,Mountain,2002,2002-05-01,85834.0
14665,Utah,Mountain,2002,2002-06-01,94656.0
14666,Utah,Mountain,2002,2002-07-01,94381.0
14667,Utah,Mountain,2002,2002-08-01,83520.0
14668,Utah,Mountain,2002,2002-09-01,80462.0
14669,Utah,Mountain,2002,2002-10-01,74427.0
14670,Utah,Mountain,2002,2002-11-01,67740.0
14671,Utah,Mountain,2002,2002-12-01,70319.0
14672,Utah,Mountain,2003,2003-01-01,79810.99951000001
14673,Utah,Mountain,2003,2003-02-01,73237.99623
14674,Utah,Mountain,2003,2003-03-01,75712.0004
14675,Utah,Mountain,2003,2003-04-01,77183.00360000003
14676,Utah,Mountain,2003,2003-05-01,78740.99774999998
14677,Utah,Mountain,2003,2003-06-01,95810.99889
14678,Utah,Mountain,2003,2003-07-01,86326.00296999999
14679,Utah,Mountain,2003,2003-08-01,84146.00008999999
14680,Utah,Mountain,2003,2003-09-01,83198.00296999999
14681,Utah,Mountain,2003,2003-10-01,85205.99523
14682,Utah,Mountain,2003,2003-11-01,70278.0
14683,Utah,Mountain,2003,2003-12-01,69051.0
14684,Utah,Mountain,2004,2004-01-01,71549.26299999999
14685,Utah,Mountain,2004,2004-02-01,76022.89
14686,Utah,Mountain,2004,2004-03-01,83864.0
14687,Utah,Mountain,2004,2004-04-01,87354.0
14688,Utah,Mountain,2004,2004-05-01,81656.0
14689,Utah,Mountain,2004,2004-06-01,91945.0
14690,Utah,Mountain,2004,2004-07-01,88608.0
14691,Utah,Mountain,2004,2004-08-01,89045.0
14692,Utah,Mountain,2004,2004-09-01,82349.0
14693,Utah,Mountain,2004,2004-10-01,77511.0
14694,Utah,Mountain,2004,2004-11-01,78446.0
14695,Utah,Mountain,2004,2004-12-01,81809.0
14696,Utah,Mountain,2005,2005-01-01,73424.0
14697,Utah,Mountain,2005,2005-02-01,73815.0
14698,Utah,Mountain,2005,2005-03-01,84320.0
14699,Utah,Mountain,2005,2005-04-01,85999.0
14700,Utah,Mountain,2005,2005-05-01,82047.0
14701,Utah,Mountain,2005,2005-06-01,94466.0
14702,Utah,Mountain,2005,2005-07-01,82687.0
14703,Utah,Mountain,2005,2005-08-01,86000.0
14704,Utah,Mountain,2005,2005-09-01,87000.0
14705,Utah,Mountain,2005,2005-10-01,68000.0
14706,Utah,Mountain,2005,2005-11-01,75000.0
14707,Utah,Mountain,2005,2005-12-01,80000.0
14708,Utah,Mountain,2006,2006-01-01,76387.0
14709,Utah,Mountain,2006,2006-02-01,77000.0
14710,Utah,Mountain,2006,2006-03-01,89000.0
14711,Utah,Mountain,2006,2006-04-01,72677.0
14712,Utah,Mountain,2006,2006-05-01,94824.0
14713,Utah,Mountain,2006,2006-06-01,103386.0
14714,Utah,Mountain,2006,2006-07-01,86000.0
14715,Utah,Mountain,2006,2006-08-01,103511.0
14716,Utah,Mountain,2006,2006-09-01,91000.0
14717,Utah,Mountain,2006,2006-10-01,79000.0
14718,Utah,Mountain,2006,2006-11-01,75000.0
14719,Utah,Mountain,2006,2006-12-01,72811.0
14720,Utah,Mountain,2007,2007-01-01,93281.0
14721,Utah,Mountain,2007,2007-02-01,93281.0
14722,Utah,Mountain,2007,2007-03-01,98211.0
14723,Utah,Mountain,2007,2007-04-01,92939.0
14724,Utah,Mountain,2007,2007-05-01,93713.0
14725,Utah,Mountain,2007,2007-06-01,110228.0
14726,Utah,Mountain,2007,2007-07-01,106417.0
14727,Utah,Mountain,2007,2007-08-01,106835.0
14728,Utah,Mountain,2007,2007-09-01,92299.0
14729,Utah,Mountain,2007,2007-10-01,90660.0
14730,Utah,Mountain,2007,2007-11-01,82755.0
14731,Utah,Mountain,2007,2007-12-01,79042.0
14732,Utah,Mountain,2008,2008-01-01,93648.0
14733,Utah,Mountain,2008,2008-02-01,95889.0
14734,Utah,Mountain,2008,2008-03-01,100022.0
14735,Utah,Mountain,2008,2008-04-01,97619.0
14736,Utah,Mountain,2008,2008-05-01,103732.0
14737,Utah,Mountain,2008,2008-06-01,101370.0
14738,Utah,Mountain,2008,2008-07-01,104553.0
14739,Utah,Mountain,2008,2008-08-01,102270.0
14740,Utah,Mountain,2008,2008-09-01,104458.0
14741,Utah,Mountain,2008,2008-10-01,90904.0
14742,Utah,Mountain,2008,2008-11-01,82336.0
14743,Utah,Mountain,2008,2008-12-01,88573.0
14744,Utah,Mountain,2009,2009-01-01,94190.0
14745,Utah,Mountain,2009,2009-02-01,85226.0
14746,Utah,Mountain,2009,2009-03-01,87581.0
14747,Utah,Mountain,2009,2009-04-01,96062.0
14748,Utah,Mountain,2009,2009-05-01,92113.0
14749,Utah,Mountain,2009,2009-06-01,106035.0
14750,Utah,Mountain,2009,2009-07-01,101588.0
14751,Utah,Mountain,2009,2009-08-01,101151.0
14752,Utah,Mountain,2009,2009-09-01,91537.0
14753,Utah,Mountain,2009,2009-10-01,104081.0
14754,Utah,Mountain,2009,2009-11-01,73287.0
14755,Utah,Mountain,2009,2009-12-01,81157.0
14756,Utah,Mountain,2010,2010-01-01,84798.0
14757,Utah,Mountain,2010,2010-02-01,89814.0
14758,Utah,Mountain,2010,2010-03-01,95230.0
14759,Utah,Mountain,2010,2010-04-01,92754.0
14760,Utah,Mountain,2010,2010-05-01,87003.0
14761,Utah,Mountain,2010,2010-06-01,105553.0
14762,Utah,Mountain,2010,2010-07-01,101759.0
14763,Utah,Mountain,2010,2010-08-01,105607.0
14764,Utah,Mountain,2010,2010-09-01,98659.0
14765,Utah,Mountain,2010,2010-10-01,80520.0
14766,Utah,Mountain,2010,2010-11-01,81143.0
14767,Utah,Mountain,2010,2010-12-01,80465.0
14768,Utah,Mountain,2011,2011-01-01,78781.0
14769,Utah,Mountain,2011,2011-02-01,72348.0
14770,Utah,Mountain,2011,2011-03-01,102118.0
14771,Utah,Mountain,2011,2011-04-01,93571.0
14772,Utah,Mountain,2011,2011-05-01,91823.0
14773,Utah,Mountain,2011,2011-06-01,107494.0
14774,Utah,Mountain,2011,2011-07-01,100385.0
14775,Utah,Mountain,2011,2011-08-01,117013.0
14776,Utah,Mountain,2011,2011-09-01,98493.0
14777,Utah,Mountain,2011,2011-10-01,87495.0
14778,Utah,Mountain,2011,2011-11-01,73967.0
14779,Utah,Mountain,2011,2011-12-01,87987.0
14780,Utah,Mountain,2012,2012-01-01,90493.0
14781,Utah,Mountain,2012,2012-02-01,90797.0
14782,Utah,Mountain,2012,2012-03-01,94848.0
14783,Utah,Mountain,2012,2012-04-01,97200.0
14784,Utah,Mountain,2012,2012-05-01,107850.0
14785,Utah,Mountain,2012,2012-06-01,116091.0
14786,Utah,Mountain,2012,2012-07-01,116566.62
14787,Utah,Mountain,2012,2012-08-01,115230.84
14788,Utah,Mountain,2012,2012-09-01,97424.25
14789,Utah,Mountain,2012,2012-10-01,96726.62
14790,Utah,Mountain,2012,2012-11-01,86798.54
14791,Utah,Mountain,2012,2012-12-01,86386.68
14792,Utah,Mountain,2013,2013-01-01,87974.82
14793,Utah,Mountain,2013,2013-02-01,81258.52
14794,Utah,Mountain,2013,2013-03-01,99000.0
14795,Utah,Mountain,2013,2013-04-01,111464.54
14796,Utah,Mountain,2013,2013-05-01,96822.5
14797,Utah,Mountain,2013,2013-06-01,111174.24
14798,Utah,Mountain,2013,2013-07-01,119050.05
14799,Utah,Mountain,2013,2013-08-01,109610.93
14800,Utah,Mountain,2013,2013-09-01,94402.64
14801,Utah,Mountain,2013,2013-10-01,104333.88
14802,Utah,Mountain,2013,2013-11-01,86570.3
14803,Utah,Mountain,2013,2013-12-01,83328.56
14804,Utah,Mountain,2014,2014-01-01,96259.26
14805,Utah,Mountain,2014,2014-02-01,83127.89
14806,Utah,Mountain,2014,2014-03-01,96858.09999999999
14807,Utah,Mountain,2014,2014-04-01,90878.93
14808,Utah,Mountain,2014,2014-05-01,92434.68
14809,Utah,Mountain,2014,2014-06-01,102785.74
14810,Utah,Mountain,2014,2014-07-01,115188.49
14811,Utah,Mountain,2014,2014-08-01,100335.93
14812,Utah,Mountain,2014,2014-09-01,95902.79000000001
14813,Utah,Mountain,2014,2014-10-01,104605.99
14814,Utah,Mountain,2014,2014-11-01,89512.16
14815,Utah,Mountain,2014,2014-12-01,85125.39
14816,Utah,Mountain,2015,2015-01-01,81717.89
14817,Utah,Mountain,2015,2015-02-01,87866.48
14818,Utah,Mountain,2015,2015-03-01,106710.44
14819,Utah,Mountain,2015,2015-04-01,98728.6
14820,Utah,Mountain,2015,2015-05-01,95690.40000000001
14821,Utah,Mountain,2015,2015-06-01,106879.06000000001
14822,Utah,Mountain,2015,2015-07-01,128166.4
14823,Utah,Mountain,2015,2015-08-01,105084.98999999999
14824,Utah,Mountain,2015,2015-09-01,92798.37000000001
14825,Utah,Mountain,2015,2015-10-01,98263.91
14826,Utah,Mountain,2015,2015-11-01,88138.81
14827,Utah,Mountain,2015,2015-12-01,92562.0
14828,Utah,Mountain,2016,2016-01-01,90889.94
14829,Utah,Mountain,2016,2016-02-01,84800.56
14830,Utah,Mountain,2016,2016-03-01,95667.11
14831,Utah,Mountain,2016,2016-04-01,98238.86
14832,Utah,Mountain,2016,2016-05-01,111436.47
14833,Utah,Mountain,2016,2016-06-01,114001.19
14834,Utah,Mountain,2016,2016-07-01,126288.84
14835,Utah,Mountain,2016,2016-08-01,106921.61
14836,Utah,Mountain,2016,2016-09-01,99254.90999999999
14837,Utah,Mountain,2016,2016-10-01,94472.77
14838,Utah,Mountain,2016,2016-11-01,84207.20999999999
14839,Utah,Mountain,2016,2016-12-01,86764.88
14840,Utah,Mountain,2017,2017-01-01,94701.92
14841,Utah,Mountain,2017,2017-02-01,99095.45999999999
14842,Utah,Mountain,2017,2017-03-01,103079.25
14843,Utah,Mountain,2017,2017-04-01,99056.7
14844,Utah,Mountain,2017,2017-05-01,107409.59
14845,Utah,Mountain,2017,2017-06-01,117608.18000000001
14846,Utah,Mountain,2017,2017-07-01,116762.82999999999
14847,Utah,Mountain,2017,2017-08-01,116496.72
14848,Utah,Mountain,2017,2017-09-01,106331.52
14849,Utah,Mountain,2017,2017-10-01,97886.34
14850,Utah,Mountain,2017,2017-11-01,84311.3
14851,Utah,Mountain,2017,2017-12-01,86322.84999999999
14852,Utah,Mountain,2018,2018-01-01,83642.14
14853,Utah,Mountain,2018,2018-02-01,88065.63
