notes,state,statecode,year,yearcode,month,monthcode,births,time
,Montana,30,2022,2022,May,5,1015,185
,Montana,30,2022,2022,June,6,1013,186
,Montana,30,2022,2022,July,7,1014,187
,Montana,30,2022,2022,August,8,947,188
,Montana,30,2022,2022,September,9,974,189
,Montana,30,2022,2022,October,10,886,190
,Montana,30,2022,2022,November,11,867,191
,Montana,30,2022,2022,December,12,947,192
,Nebraska,31,2007,2007,January,1,2123,1
,Nebraska,31,2007,2007,February,2,2074,2
,Nebraska,31,2007,2007,March,3,2282,3
,Nebraska,31,2007,2007,April,4,2164,4
,Nebraska,31,2007,2007,May,5,2361,5
,Nebraska,31,2007,2007,June,6,2297,6
,Nebraska,31,2007,2007,July,7,2348,7
,Nebraska,31,2007,2007,August,8,2497,8
,Nebraska,31,2007,2007,September,9,2244,9
,Nebraska,31,2007,2007,October,10,2206,10
,Nebraska,31,2007,2007,November,11,2123,11
,Nebraska,31,2007,2007,December,12,2215,12
,Nebraska,31,2008,2008,January,1,2218,13
,Nebraska,31,2008,2008,February,2,2096,14
,Nebraska,31,2008,2008,March,3,2226,15
,Nebraska,31,2008,2008,April,4,2304,16
,Nebraska,31,2008,2008,May,5,2249,17
,Nebraska,31,2008,2008,June,6,2222,18
,Nebraska,31,2008,2008,July,7,2429,19
,Nebraska,31,2008,2008,August,8,2331,20
,Nebraska,31,2008,2008,September,9,2456,21
,Nebraska,31,2008,2008,October,10,2196,22
,Nebraska,31,2008,2008,November,11,2034,23
,Nebraska,31,2008,2008,December,12,2228,24
,Nebraska,31,2009,2009,January,1,2127,25
,Nebraska,31,2009,2009,February,2,2035,26
,Nebraska,31,2009,2009,March,3,2302,27
,Nebraska,31,2009,2009,April,4,2158,28
,Nebraska,31,2009,2009,May,5,2316,29
,Nebraska,31,2009,2009,June,6,2346,30
,Nebraska,31,2009,2009,July,7,2323,31
,Nebraska,31,2009,2009,August,8,2344,32
,Nebraska,31,2009,2009,September,9,2416,33
,Nebraska,31,2009,2009,October,10,2292,34
,Nebraska,31,2009,2009,November,11,2077,35
,Nebraska,31,2009,2009,December,12,2200,36
,Nebraska,31,2010,2010,January,1,1970,37
,Nebraska,31,2010,2010,February,2,1966,38
,Nebraska,31,2010,2010,March,3,2254,39
,Nebraska,31,2010,2010,April,4,2109,40
,Nebraska,31,2010,2010,May,5,2237,41
,Nebraska,31,2010,2010,June,6,2169,42
,Nebraska,31,2010,2010,July,7,2331,43
,Nebraska,31,2010,2010,August,8,2278,44
,Nebraska,31,2010,2010,September,9,2265,45
,Nebraska,31,2010,2010,October,10,2141,46
,Nebraska,31,2010,2010,November,11,2042,47
,Nebraska,31,2010,2010,December,12,2156,48
,Nebraska,31,2011,2011,January,1,1962,49
,Nebraska,31,2011,2011,February,2,1914,50
,Nebraska,31,2011,2011,March,3,2214,51
,Nebraska,31,2011,2011,April,4,2102,52
,Nebraska,31,2011,2011,May,5,2084,53
,Nebraska,31,2011,2011,June,6,2237,54
,Nebraska,31,2011,2011,July,7,2188,55
,Nebraska,31,2011,2011,August,8,2375,56
,Nebraska,31,2011,2011,September,9,2339,57
,Nebraska,31,2011,2011,October,10,2059,58
,Nebraska,31,2011,2011,November,11,2027,59
,Nebraska,31,2011,2011,December,12,2219,60
,Nebraska,31,2012,2012,January,1,2025,61
,Nebraska,31,2012,2012,February,2,1988,62
,Nebraska,31,2012,2012,March,3,2133,63
,Nebraska,31,2012,2012,April,4,2051,64
,Nebraska,31,2012,2012,May,5,2167,65
,Nebraska,31,2012,2012,June,6,2210,66
,Nebraska,31,2012,2012,July,7,2261,67
,Nebraska,31,2012,2012,August,8,2351,68
,Nebraska,31,2012,2012,September,9,2198,69
,Nebraska,31,2012,2012,October,10,2285,70
,Nebraska,31,2012,2012,November,11,2093,71
,Nebraska,31,2012,2012,December,12,2180,72
,Nebraska,31,2013,2013,January,1,2111,73
,Nebraska,31,2013,2013,February,2,1920,74
,Nebraska,31,2013,2013,March,3,2109,75
,Nebraska,31,2013,2013,April,4,2051,76
,Nebraska,31,2013,2013,May,5,2262,77
,Nebraska,31,2013,2013,June,6,2218,78
,Nebraska,31,2013,2013,July,7,2380,79
,Nebraska,31,2013,2013,August,8,2277,80
,Nebraska,31,2013,2013,September,9,2297,81
,Nebraska,31,2013,2013,October,10,2152,82
,Nebraska,31,2013,2013,November,11,2168,83
,Nebraska,31,2013,2013,December,12,2150,84
,Nebraska,31,2014,2014,January,1,2076,85
,Nebraska,31,2014,2014,February,2,1965,86
,Nebraska,31,2014,2014,March,3,2205,87
,Nebraska,31,2014,2014,April,4,2235,88
,Nebraska,31,2014,2014,May,5,2346,89
,Nebraska,31,2014,2014,June,6,2219,90
,Nebraska,31,2014,2014,July,7,2382,91
,Nebraska,31,2014,2014,August,8,2413,92
,Nebraska,31,2014,2014,September,9,2302,93
,Nebraska,31,2014,2014,October,10,2397,94
,Nebraska,31,2014,2014,November,11,2086,95
,Nebraska,31,2014,2014,December,12,2168,96
,Nebraska,31,2015,2015,January,1,2158,97
,Nebraska,31,2015,2015,February,2,1988,98
,Nebraska,31,2015,2015,March,3,2247,99
,Nebraska,31,2015,2015,April,4,2217,100
,Nebraska,31,2015,2015,May,5,2271,101
,Nebraska,31,2015,2015,June,6,2240,102
,Nebraska,31,2015,2015,July,7,2385,103
,Nebraska,31,2015,2015,August,8,2378,104
,Nebraska,31,2015,2015,September,9,2286,105
,Nebraska,31,2015,2015,October,10,2212,106
,Nebraska,31,2015,2015,November,11,2054,107
,Nebraska,31,2015,2015,December,12,2243,108
,Nebraska,31,2016,2016,January,1,2069,109
,Nebraska,31,2016,2016,February,2,2021,110
,Nebraska,31,2016,2016,March,3,2249,111
,Nebraska,31,2016,2016,April,4,2223,112
,Nebraska,31,2016,2016,May,5,2268,113
,Nebraska,31,2016,2016,June,6,2176,114
,Nebraska,31,2016,2016,July,7,2309,115
,Nebraska,31,2016,2016,August,8,2367,116
,Nebraska,31,2016,2016,September,9,2366,117
,Nebraska,31,2016,2016,October,10,2242,118
,Nebraska,31,2016,2016,November,11,2169,119
,Nebraska,31,2016,2016,December,12,2130,120
,Nebraska,31,2017,2017,January,1,2047,121
,Nebraska,31,2017,2017,February,2,1892,122
,Nebraska,31,2017,2017,March,3,2133,123
,Nebraska,31,2017,2017,April,4,2097,124
,Nebraska,31,2017,2017,May,5,2210,125
,Nebraska,31,2017,2017,June,6,2323,126
,Nebraska,31,2017,2017,July,7,2178,127
,Nebraska,31,2017,2017,August,8,2343,128
,Nebraska,31,2017,2017,September,9,2172,129
,Nebraska,31,2017,2017,October,10,2242,130
,Nebraska,31,2017,2017,November,11,2052,131
,Nebraska,31,2017,2017,December,12,2132,132
,Nebraska,31,2018,2018,January,1,1960,133
,Nebraska,31,2018,2018,February,2,1979,134
,Nebraska,31,2018,2018,March,3,2140,135
,Nebraska,31,2018,2018,April,4,1966,136
,Nebraska,31,2018,2018,May,5,2247,137
,Nebraska,31,2018,2018,June,6,2197,138
,Nebraska,31,2018,2018,July,7,2289,139
,Nebraska,31,2018,2018,August,8,2277,140
,Nebraska,31,2018,2018,September,9,2059,141
,Nebraska,31,2018,2018,October,10,2191,142
,Nebraska,31,2018,2018,November,11,2065,143
,Nebraska,31,2018,2018,December,12,2118,144
,Nebraska,31,2019,2019,January,1,1952,145
,Nebraska,31,2019,2019,February,2,1862,146
,Nebraska,31,2019,2019,March,3,2049,147
,Nebraska,31,2019,2019,April,4,2083,148
,Nebraska,31,2019,2019,May,5,2173,149
,Nebraska,31,2019,2019,June,6,2033,150
,Nebraska,31,2019,2019,July,7,2183,151
,Nebraska,31,2019,2019,August,8,2200,152
,Nebraska,31,2019,2019,September,9,2150,153
,Nebraska,31,2019,2019,October,10,2133,154
,Nebraska,31,2019,2019,November,11,1968,155
,Nebraska,31,2019,2019,December,12,1969,156
,Nebraska,31,2020,2020,January,1,2050,157
,Nebraska,31,2020,2020,February,2,1824,158
,Nebraska,31,2020,2020,March,3,2162,159
,Nebraska,31,2020,2020,April,4,1992,160
,Nebraska,31,2020,2020,May,5,2039,161
,Nebraska,31,2020,2020,June,6,2024,162
,Nebraska,31,2020,2020,July,7,2143,163
,Nebraska,31,2020,2020,August,8,2129,164
,Nebraska,31,2020,2020,September,9,2041,165
,Nebraska,31,2020,2020,October,10,2093,166
,Nebraska,31,2020,2020,November,11,1857,167
,Nebraska,31,2020,2020,December,12,1937,168
,Nebraska,31,2021,2021,January,1,1826,169
,Nebraska,31,2021,2021,February,2,1877,170
,Nebraska,31,2021,2021,March,3,2080,171
,Nebraska,31,2021,2021,April,4,2053,172
,Nebraska,31,2021,2021,May,5,2151,173
,Nebraska,31,2021,2021,June,6,2188,174
,Nebraska,31,2021,2021,July,7,2179,175
,Nebraska,31,2021,2021,August,8,2129,176
,Nebraska,31,2021,2021,September,9,2112,177
,Nebraska,31,2021,2021,October,10,2067,178
,Nebraska,31,2021,2021,November,11,1926,179
,Nebraska,31,2021,2021,December,12,2021,180
,Nebraska,31,2022,2022,January,1,1857,181
,Nebraska,31,2022,2022,February,2,1845,182
,Nebraska,31,2022,2022,March,3,2054,183
,Nebraska,31,2022,2022,April,4,1920,184
,Nebraska,31,2022,2022,May,5,1992,185
,Nebraska,31,2022,2022,June,6,2095,186
,Nebraska,31,2022,2022,July,7,2153,187
,Nebraska,31,2022,2022,August,8,2250,188
,Nebraska,31,2022,2022,September,9,2067,189
,Nebraska,31,2022,2022,October,10,2080,190
,Nebraska,31,2022,2022,November,11,2003,191
,Nebraska,31,2022,2022,December,12,2029,192
,Nevada,32,2007,2007,January,1,3362,1
,Nevada,32,2007,2007,February,2,3072,2
,Nevada,32,2007,2007,March,3,3481,3
,Nevada,32,2007,2007,April,4,3207,4
,Nevada,32,2007,2007,May,5,3392,5
,Nevada,32,2007,2007,June,6,3436,6
,Nevada,32,2007,2007,July,7,3734,7
,Nevada,32,2007,2007,August,8,3655,8
,Nevada,32,2007,2007,September,9,3502,9
,Nevada,32,2007,2007,October,10,3577,10
,Nevada,32,2007,2007,November,11,3338,11
,Nevada,32,2007,2007,December,12,3425,12
,Nevada,32,2008,2008,January,1,3306,13
,Nevada,32,2008,2008,February,2,3128,14
,Nevada,32,2008,2008,March,3,3243,15
,Nevada,32,2008,2008,April,4,3186,16
,Nevada,32,2008,2008,May,5,3279,17
,Nevada,32,2008,2008,June,6,3242,18
,Nevada,32,2008,2008,July,7,3509,19
,Nevada,32,2008,2008,August,8,3530,20
,Nevada,32,2008,2008,September,9,3537,21
,Nevada,32,2008,2008,October,10,3261,22
,Nevada,32,2008,2008,November,11,3003,23
,Nevada,32,2008,2008,December,12,3282,24
,Nevada,32,2009,2009,January,1,3114,25
,Nevada,32,2009,2009,February,2,3002,26
,Nevada,32,2009,2009,March,3,3201,27
,Nevada,32,2009,2009,April,4,3026,28
,Nevada,32,2009,2009,May,5,3100,29
,Nevada,32,2009,2009,June,6,3166,30
,Nevada,32,2009,2009,July,7,3315,31
,Nevada,32,2009,2009,August,8,3165,32
,Nevada,32,2009,2009,September,9,3278,33
,Nevada,32,2009,2009,October,10,3079,34
,Nevada,32,2009,2009,November,11,2985,35
,Nevada,32,2009,2009,December,12,3181,36
,Nevada,32,2010,2010,January,1,2874,37
,Nevada,32,2010,2010,February,2,2727,38
,Nevada,32,2010,2010,March,3,2984,39
,Nevada,32,2010,2010,April,4,2903,40
,Nevada,32,2010,2010,May,5,3014,41
,Nevada,32,2010,2010,June,6,2979,42
,Nevada,32,2010,2010,July,7,3170,43
,Nevada,32,2010,2010,August,8,3134,44
,Nevada,32,2010,2010,September,9,3191,45
,Nevada,32,2010,2010,October,10,3012,46
,Nevada,32,2010,2010,November,11,2929,47
,Nevada,32,2010,2010,December,12,3017,48
,Nevada,32,2011,2011,January,1,2912,49
,Nevada,32,2011,2011,February,2,2643,50
,Nevada,32,2011,2011,March,3,3000,51
,Nevada,32,2011,2011,April,4,2902,52
,Nevada,32,2011,2011,May,5,2973,53
,Nevada,32,2011,2011,June,6,2964,54
,Nevada,32,2011,2011,July,7,2935,55
,Nevada,32,2011,2011,August,8,3188,56
,Nevada,32,2011,2011,September,9,3054,57
,Nevada,32,2011,2011,October,10,3001,58
,Nevada,32,2011,2011,November,11,2902,59
,Nevada,32,2011,2011,December,12,2822,60
,Nevada,32,2012,2012,January,1,2829,61
,Nevada,32,2012,2012,February,2,2633,62
,Nevada,32,2012,2012,March,3,2881,63
,Nevada,32,2012,2012,April,4,2724,64
,Nevada,32,2012,2012,May,5,2977,65
,Nevada,32,2012,2012,June,6,2757,66
,Nevada,32,2012,2012,July,7,3077,67
,Nevada,32,2012,2012,August,8,3256,68
,Nevada,32,2012,2012,September,9,3026,69
,Nevada,32,2012,2012,October,10,3015,70
,Nevada,32,2012,2012,November,11,2860,71
,Nevada,32,2012,2012,December,12,2876,72
,Nevada,32,2013,2013,January,1,2931,73
,Nevada,32,2013,2013,February,2,2556,74
,Nevada,32,2013,2013,March,3,2911,75
,Nevada,32,2013,2013,April,4,2773,76
,Nevada,32,2013,2013,May,5,2862,77
,Nevada,32,2013,2013,June,6,2942,78
,Nevada,32,2013,2013,July,7,3196,79
,Nevada,32,2013,2013,August,8,3156,80
,Nevada,32,2013,2013,September,9,3037,81
,Nevada,32,2013,2013,October,10,2944,82
,Nevada,32,2013,2013,November,11,2778,83
,Nevada,32,2013,2013,December,12,2944,84
,Nevada,32,2014,2014,January,1,2929,85
,Nevada,32,2014,2014,February,2,2675,86
,Nevada,32,2014,2014,March,3,2889,87
,Nevada,32,2014,2014,April,4,2813,88
,Nevada,32,2014,2014,May,5,3003,89
,Nevada,32,2014,2014,June,6,2861,90
,Nevada,32,2014,2014,July,7,3239,91
,Nevada,32,2014,2014,August,8,3178,92
,Nevada,32,2014,2014,September,9,3149,93
,Nevada,32,2014,2014,October,10,3064,94
,Nevada,32,2014,2014,November,11,2958,95
,Nevada,32,2014,2014,December,12,3103,96
,Nevada,32,2015,2015,January,1,3109,97
,Nevada,32,2015,2015,February,2,2599,98
,Nevada,32,2015,2015,March,3,3002,99
,Nevada,32,2015,2015,April,4,2864,100
,Nevada,32,2015,2015,May,5,2981,101
,Nevada,32,2015,2015,June,6,2984,102
,Nevada,32,2015,2015,July,7,3185,103
,Nevada,32,2015,2015,August,8,3304,104
,Nevada,32,2015,2015,September,9,3147,105
,Nevada,32,2015,2015,October,10,3117,106
,Nevada,32,2015,2015,November,11,2948,107
,Nevada,32,2015,2015,December,12,3058,108
,Nevada,32,2016,2016,January,1,2910,109
,Nevada,32,2016,2016,February,2,2824,110
,Nevada,32,2016,2016,March,3,2919,111
,Nevada,32,2016,2016,April,4,2873,112
,Nevada,32,2016,2016,May,5,2979,113
,Nevada,32,2016,2016,June,6,3078,114
,Nevada,32,2016,2016,July,7,3150,115
,Nevada,32,2016,2016,August,8,3295,116
,Nevada,32,2016,2016,September,9,3256,117
,Nevada,32,2016,2016,October,10,3052,118
,Nevada,32,2016,2016,November,11,2904,119
,Nevada,32,2016,2016,December,12,3020,120
,Nevada,32,2017,2017,January,1,2986,121
,Nevada,32,2017,2017,February,2,2668,122
,Nevada,32,2017,2017,March,3,2873,123
,Nevada,32,2017,2017,April,4,2768,124
,Nevada,32,2017,2017,May,5,3025,125
,Nevada,32,2017,2017,June,6,3058,126
,Nevada,32,2017,2017,July,7,3102,127
,Nevada,32,2017,2017,August,8,3148,128
,Nevada,32,2017,2017,September,9,3162,129
,Nevada,32,2017,2017,October,10,3085,130
,Nevada,32,2017,2017,November,11,2948,131
,Nevada,32,2017,2017,December,12,2933,132
,Nevada,32,2018,2018,January,1,2899,133
,Nevada,32,2018,2018,February,2,2666,134
,Nevada,32,2018,2018,March,3,2934,135
,Nevada,32,2018,2018,April,4,2766,136
,Nevada,32,2018,2018,May,5,2949,137
,Nevada,32,2018,2018,June,6,3005,138
,Nevada,32,2018,2018,July,7,3141,139
,Nevada,32,2018,2018,August,8,3309,140
,Nevada,32,2018,2018,September,9,2946,141
,Nevada,32,2018,2018,October,10,3090,142
,Nevada,32,2018,2018,November,11,2967,143
,Nevada,32,2018,2018,December,12,3010,144
,Nevada,32,2019,2019,January,1,2954,145
,Nevada,32,2019,2019,February,2,2601,146
,Nevada,32,2019,2019,March,3,2813,147
,Nevada,32,2019,2019,April,4,2691,148
,Nevada,32,2019,2019,May,5,2841,149
,Nevada,32,2019,2019,June,6,2898,150
,Nevada,32,2019,2019,July,7,3113,151
,Nevada,32,2019,2019,August,8,3302,152
,Nevada,32,2019,2019,September,9,3105,153
,Nevada,32,2019,2019,October,10,3038,154
,Nevada,32,2019,2019,November,11,2740,155
,Nevada,32,2019,2019,December,12,2976,156
,Nevada,32,2020,2020,January,1,2761,157
,Nevada,32,2020,2020,February,2,2619,158
,Nevada,32,2020,2020,March,3,2821,159
,Nevada,32,2020,2020,April,4,2669,160
,Nevada,32,2020,2020,May,5,2739,161
,Nevada,32,2020,2020,June,6,2747,162
,Nevada,32,2020,2020,July,7,3070,163
,Nevada,32,2020,2020,August,8,2955,164
,Nevada,32,2020,2020,September,9,2924,165
,Nevada,32,2020,2020,October,10,2910,166
,Nevada,32,2020,2020,November,11,2673,167
,Nevada,32,2020,2020,December,12,2765,168
,Nevada,32,2021,2021,January,1,2566,169
,Nevada,32,2021,2021,February,2,2444,170
,Nevada,32,2021,2021,March,3,2765,171
,Nevada,32,2021,2021,April,4,2610,172
,Nevada,32,2021,2021,May,5,2798,173
,Nevada,32,2021,2021,June,6,2852,174
,Nevada,32,2021,2021,July,7,2977,175
,Nevada,32,2021,2021,August,8,3098,176
,Nevada,32,2021,2021,September,9,2914,177
,Nevada,32,2021,2021,October,10,2967,178
,Nevada,32,2021,2021,November,11,2812,179
,Nevada,32,2021,2021,December,12,2883,180
,Nevada,32,2022,2022,January,1,2759,181
,Nevada,32,2022,2022,February,2,2496,182
,Nevada,32,2022,2022,March,3,2647,183
,Nevada,32,2022,2022,April,4,2632,184
,Nevada,32,2022,2022,May,5,2668,185
,Nevada,32,2022,2022,June,6,2651,186
,Nevada,32,2022,2022,July,7,2917,187
,Nevada,32,2022,2022,August,8,3028,188
,Nevada,32,2022,2022,September,9,2865,189
,Nevada,32,2022,2022,October,10,2830,190
,Nevada,32,2022,2022,November,11,2850,191
,Nevada,32,2022,2022,December,12,2850,192
,New Hampshire,33,2007,2007,January,1,1156,1
,New Hampshire,33,2007,2007,February,2,1127,2
,New Hampshire,33,2007,2007,March,3,1199,3
,New Hampshire,33,2007,2007,April,4,1142,4
,New Hampshire,33,2007,2007,May,5,1213,5
,New Hampshire,33,2007,2007,June,6,1169,6
,New Hampshire,33,2007,2007,July,7,1267,7
,New Hampshire,33,2007,2007,August,8,1322,8
,New Hampshire,33,2007,2007,September,9,1170,9
,New Hampshire,33,2007,2007,October,10,1161,10
,New Hampshire,33,2007,2007,November,11,1133,11
,New Hampshire,33,2007,2007,December,12,1109,12
,New Hampshire,33,2008,2008,January,1,1158,13
,New Hampshire,33,2008,2008,February,2,1017,14
,New Hampshire,33,2008,2008,March,3,1121,15
,New Hampshire,33,2008,2008,April,4,1192,16
,New Hampshire,33,2008,2008,May,5,1216,17
,New Hampshire,33,2008,2008,June,6,1226,18
,New Hampshire,33,2008,2008,July,7,1222,19
,New Hampshire,33,2008,2008,August,8,1190,20
,New Hampshire,33,2008,2008,September,9,1190,21
,New Hampshire,33,2008,2008,October,10,1108,22
,New Hampshire,33,2008,2008,November,11,989,23
,New Hampshire,33,2008,2008,December,12,1054,24
,New Hampshire,33,2009,2009,January,1,1041,25
,New Hampshire,33,2009,2009,February,2,1085,26
,New Hampshire,33,2009,2009,March,3,1166,27
,New Hampshire,33,2009,2009,April,4,1118,28
,New Hampshire,33,2009,2009,May,5,1154,29
,New Hampshire,33,2009,2009,June,6,1203,30
,New Hampshire,33,2009,2009,July,7,1187,31
,New Hampshire,33,2009,2009,August,8,1216,32
,New Hampshire,33,2009,2009,September,9,1142,33
,New Hampshire,33,2009,2009,October,10,1085,34
,New Hampshire,33,2009,2009,November,11,984,35
,New Hampshire,33,2009,2009,December,12,996,36
,New Hampshire,33,2010,2010,January,1,1025,37
,New Hampshire,33,2010,2010,February,2,919,38
,New Hampshire,33,2010,2010,March,3,1089,39
,New Hampshire,33,2010,2010,April,4,1060,40
,New Hampshire,33,2010,2010,May,5,1072,41
,New Hampshire,33,2010,2010,June,6,1137,42
,New Hampshire,33,2010,2010,July,7,1186,43
,New Hampshire,33,2010,2010,August,8,1137,44
,New Hampshire,33,2010,2010,September,9,1068,45
,New Hampshire,33,2010,2010,October,10,1082,46
,New Hampshire,33,2010,2010,November,11,1055,47
,New Hampshire,33,2010,2010,December,12,1044,48
,New Hampshire,33,2011,2011,January,1,999,49
,New Hampshire,33,2011,2011,February,2,990,50
,New Hampshire,33,2011,2011,March,3,1071,51
,New Hampshire,33,2011,2011,April,4,1079,52
,New Hampshire,33,2011,2011,May,5,1114,53
,New Hampshire,33,2011,2011,June,6,1168,54
,New Hampshire,33,2011,2011,July,7,1116,55
,New Hampshire,33,2011,2011,August,8,1146,56
,New Hampshire,33,2011,2011,September,9,1129,57
,New Hampshire,33,2011,2011,October,10,1031,58
,New Hampshire,33,2011,2011,November,11,990,59
,New Hampshire,33,2011,2011,December,12,1018,60
,New Hampshire,33,2012,2012,January,1,894,61
,New Hampshire,33,2012,2012,February,2,937,62
,New Hampshire,33,2012,2012,March,3,959,63
,New Hampshire,33,2012,2012,April,4,1011,64
,New Hampshire,33,2012,2012,May,5,1071,65
,New Hampshire,33,2012,2012,June,6,1066,66
,New Hampshire,33,2012,2012,July,7,1141,67
,New Hampshire,33,2012,2012,August,8,1143,68
